shape_id,baseline,candidate,boundary,baseline_status,candidate_status,ratio,ci95,classification
gc_63fdc70ecbe82a98,k0,k3,t_api_us,PASS,PASS,2.211199952831893,"[2.2056138067506454, 2.2938098810213368]",WIN
gc_63fdc70ecbe82a98,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_63fdc70ecbe82a98,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_63fdc70ecbe82a98,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.9669554921266557,"[1.9613974257875946, 1.9688971192501683]",WIN
gc_63fdc70ecbe82a98,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.2443838743862137,"[1.2407121564431864, 1.2844516303348548]",WIN
gc_b8fcb46fab464a6d,k0,k1,t_device_op_graph_us,PASS,PASS,2.951620887871352,"[2.9470318861435416, 2.9605327709117497]",WIN
gc_b8fcb46fab464a6d,k0,k1,t_api_us,PASS,PASS,3.046082729548085,"[3.0405805146768548, 3.0499123052849377]",WIN
gc_b8fcb46fab464a6d,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_b8fcb46fab464a6d,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_b8fcb46fab464a6d,k0,k3,t_device_op_graph_us,PASS,PASS,3.8798532958350065,"[3.8690946224604317, 3.891537803572308]",WIN
gc_b8fcb46fab464a6d,k0,k3,t_api_us,PASS,PASS,3.971092094407687,"[3.9624308194854256, 3.9966083499319827]",WIN
gc_b8fcb46fab464a6d,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_b8fcb46fab464a6d,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_b8fcb46fab464a6d,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,2.225946540284182,"[2.22306788726447, 2.234537780519934]",WIN
gc_b8fcb46fab464a6d,torch_cuda_tuned,k3,t_api_us,PASS,PASS,2.212106971652889,"[2.20681787570514, 2.2273884294476267]",WIN
gc_bb4dd9bf9d7b428e,k0,k1,t_device_op_graph_us,PASS,PASS,3.1327574544446177,"[3.1309548456017167, 3.1334061592659213]",WIN
gc_bb4dd9bf9d7b428e,k0,k1,t_api_us,PASS,PASS,3.1879304320700714,"[3.182186672683329, 3.1939841193298966]",WIN
gc_bb4dd9bf9d7b428e,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_bb4dd9bf9d7b428e,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_bb4dd9bf9d7b428e,k0,k3,t_device_op_graph_us,PASS,PASS,4.251888200281976,"[4.248907577675257, 4.256605138066552]",WIN
gc_bb4dd9bf9d7b428e,k0,k3,t_api_us,PASS,PASS,4.3188108318553455,"[4.316975564477394, 4.334142243641839]",WIN
gc_bb4dd9bf9d7b428e,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_bb4dd9bf9d7b428e,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_bb4dd9bf9d7b428e,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.6848873287585087,"[0.6821000995502947, 0.6904775677730879]",LOSS
gc_bb4dd9bf9d7b428e,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.9021066747415323,"[0.8982069190940757, 0.9296324957924529]",LOSS
gc_e234e01021864d54,k0,k1,t_device_op_graph_us,PASS,PASS,3.2626215098482243,"[3.2574139203813517, 3.266190187369014]",WIN
gc_e234e01021864d54,k0,k1,t_api_us,PASS,PASS,3.310811394701295,"[3.3043966132816482, 3.319755976605956]",WIN
gc_e234e01021864d54,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_e234e01021864d54,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_e234e01021864d54,k0,k3,t_device_op_graph_us,PASS,PASS,4.440389486445192,"[4.432433905875518, 4.443190072020053]",WIN
gc_e234e01021864d54,k0,k3,t_api_us,PASS,PASS,4.529294816721698,"[4.518190820248186, 4.536244927732017]",WIN
gc_e234e01021864d54,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_e234e01021864d54,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_e234e01021864d54,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.3264002165066327,"[0.325764064498812, 0.32700667001590417]",LOSS
gc_e234e01021864d54,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.43664935910747876,"[0.42651284113157417, 0.44217971998161165]",LOSS
gc_f49992cd44897fbf,k0,k1,t_device_op_graph_us,PASS,PASS,3.31478650177085,"[3.309829068475095, 3.4044804683214576]",WIN
gc_f49992cd44897fbf,k0,k1,t_api_us,PASS,PASS,3.3172009515589758,"[3.31355113682696, 3.362568891200252]",WIN
gc_f49992cd44897fbf,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_f49992cd44897fbf,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_f49992cd44897fbf,k0,k3,t_device_op_graph_us,PASS,PASS,5.04144499452719,"[5.031925091766831, 5.176388764557145]",WIN
gc_f49992cd44897fbf,k0,k3,t_api_us,PASS,PASS,5.058759372100772,"[5.050001541875856, 5.131353951525479]",WIN
gc_f49992cd44897fbf,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_f49992cd44897fbf,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_f49992cd44897fbf,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.21150490797083243,"[0.21124168696776865, 0.21831885645061178]",LOSS
gc_f49992cd44897fbf,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.21212901478963625,"[0.21186845774850452, 0.218621496086549]",LOSS
gc_cdad9cfa0ae813f4,k0,k1,t_device_op_graph_us,PASS,PASS,1.5477556309036935,"[1.5449603118915176, 1.550636780595809]",WIN
gc_cdad9cfa0ae813f4,k0,k1,t_api_us,PASS,PASS,1.65461371730905,"[1.6506258113746048, 1.6606910716443155]",WIN
gc_cdad9cfa0ae813f4,k0,k2,t_device_op_graph_us,PASS,PASS,1.8308905454239253,"[1.8247341900455183, 1.8324155055615918]",WIN
gc_cdad9cfa0ae813f4,k0,k2,t_api_us,PASS,PASS,1.6782998602626493,"[1.6723771313941826, 1.722683082549856]",WIN
gc_cdad9cfa0ae813f4,k0,k3,t_device_op_graph_us,PASS,PASS,3.1031156981132986,"[3.095474139731475, 3.1075712630788437]",WIN
gc_cdad9cfa0ae813f4,k0,k3,t_api_us,PASS,PASS,1.7354030064944856,"[1.729299442213251, 1.7855692281483204]",WIN
gc_cdad9cfa0ae813f4,k1,k2,t_device_op_graph_us,PASS,PASS,1.1829325695005979,"[1.1791666578262625, 1.1845459666914822]",WIN
gc_cdad9cfa0ae813f4,k1,k2,t_api_us,PASS,PASS,1.0143152100733945,"[1.0118207255817464, 1.0372045888244412]",TIE
gc_cdad9cfa0ae813f4,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.4962307641420676,"[1.488063262362378, 1.502524487817644]",WIN
gc_cdad9cfa0ae813f4,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.747223539643839,"[0.7445027445999025, 0.7707462482761699]",LOSS
gc_1540a8f231ee8086,k0,k1,t_device_op_graph_us,PASS,PASS,2.072586695473482,"[2.0693385222138265, 2.076792642863918]",WIN
gc_1540a8f231ee8086,k0,k1,t_api_us,PASS,PASS,2.184972892585047,"[2.181685356242861, 2.1943770133760503]",WIN
gc_1540a8f231ee8086,k0,k2,t_device_op_graph_us,PASS,PASS,2.1941673130935495,"[2.190958084965938, 2.197235488114962]",WIN
gc_1540a8f231ee8086,k0,k2,t_api_us,PASS,PASS,2.3000978826426013,"[2.294305732160611, 2.3084251340136905]",WIN
gc_1540a8f231ee8086,k0,k3,t_device_op_graph_us,PASS,PASS,3.895455036883,"[3.890322776190139, 3.906715841194876]",WIN
gc_1540a8f231ee8086,k0,k3,t_api_us,PASS,PASS,2.410028686788005,"[2.388973730892785, 2.462703191139803]",WIN
gc_1540a8f231ee8086,k1,k2,t_device_op_graph_us,PASS,PASS,1.058661294065816,"[1.0562473078844319, 1.0601786043110701]",WIN
gc_1540a8f231ee8086,k1,k2,t_api_us,PASS,PASS,1.0526894363075368,"[1.0503809786101166, 1.0549784806963924]",WIN
gc_1540a8f231ee8086,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.5627391930553518,"[1.5616038688855647, 1.5655035792330787]",WIN
gc_1540a8f231ee8086,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.910033557210417,"[0.901993666428016, 0.9294186623370766]",LOSS
gc_89f7910f07a199fb,k0,k1,t_device_op_graph_us,PASS,PASS,2.7956702226215793,"[2.770023445254483, 2.831414977535654]",WIN
gc_89f7910f07a199fb,k0,k1,t_api_us,PASS,PASS,2.893094096177339,"[2.8779557386783545, 2.9345632179488823]",WIN
gc_89f7910f07a199fb,k0,k2,t_device_op_graph_us,PASS,PASS,2.4226242399842954,"[2.3921389471035397, 2.4411712082302244]",WIN
gc_89f7910f07a199fb,k0,k2,t_api_us,PASS,PASS,2.5111120227567696,"[2.482212933873966, 2.526262465107017]",WIN
gc_89f7910f07a199fb,k0,k3,t_device_op_graph_us,PASS,PASS,4.487387111873806,"[4.443837529894607, 4.590839456278458]",WIN
gc_89f7910f07a199fb,k0,k3,t_api_us,PASS,PASS,3.8776009023963427,"[3.850812411893257, 3.9875241764119846]",WIN
gc_89f7910f07a199fb,k1,k2,t_device_op_graph_us,PASS,PASS,0.8665629516604901,"[0.855466085415101, 0.8731052420923717]",LOSS
gc_89f7910f07a199fb,k1,k2,t_api_us,PASS,PASS,0.8679676288699754,"[0.8578800205427525, 0.8717096074284648]",LOSS
gc_89f7910f07a199fb,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.6433121024228603,"[1.6335376835749214, 1.672053373806915]",WIN
gc_89f7910f07a199fb,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.3622536795627491,"[1.355696008806159, 1.3919747820618986]",WIN
gc_500c5dfd21669b0e,k0,k1,t_device_op_graph_us,PASS,PASS,3.1218725458004335,"[3.0542744524669603, 3.1796158532161667]",WIN
gc_500c5dfd21669b0e,k0,k1,t_api_us,PASS,PASS,3.1821265298409083,"[3.1157624213423096, 3.239827776003089]",WIN
gc_500c5dfd21669b0e,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_500c5dfd21669b0e,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_500c5dfd21669b0e,k0,k3,t_device_op_graph_us,PASS,PASS,4.9758762407037,"[4.870499519711594, 5.078959990843543]",WIN
gc_500c5dfd21669b0e,k0,k3,t_api_us,PASS,PASS,5.149398221232124,"[5.043799926964866, 5.2479146534969825]",WIN
gc_500c5dfd21669b0e,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_500c5dfd21669b0e,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_500c5dfd21669b0e,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.5059921980014352,"[1.4976813086343648, 1.5535661132102088]",WIN
gc_500c5dfd21669b0e,torch_cuda_tuned,k3,t_api_us,PASS,PASS,2.999158131609878,"[2.988026732126126, 3.019159053977263]",WIN
gc_08874e600e039f7d,k0,k1,t_device_op_graph_us,PASS,PASS,3.0972068440981917,"[3.0606007443643946, 3.1996832217632485]",WIN
gc_08874e600e039f7d,k0,k1,t_api_us,PASS,PASS,3.1584189921658554,"[3.1195035407609866, 3.2567943597926976]",WIN
gc_08874e600e039f7d,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_08874e600e039f7d,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_08874e600e039f7d,k0,k3,t_device_op_graph_us,PASS,PASS,5.0980100992516375,"[5.041267677442489, 5.26943394813237]",WIN
gc_08874e600e039f7d,k0,k3,t_api_us,PASS,PASS,5.209492416807825,"[5.136000991355348, 5.366969198174517]",WIN
gc_08874e600e039f7d,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_08874e600e039f7d,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_08874e600e039f7d,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.85170704627309,"[0.8305663583455214, 0.8697485340674279]",LOSS
gc_08874e600e039f7d,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.995049517381304,"[0.9767355907810037, 1.0267531325371035]",TIE
gc_c6f48f627057f0ac,k0,k1,t_device_op_graph_us,PASS,PASS,3.137828501204677,"[3.1080597222875, 3.178374940771048]",WIN
gc_c6f48f627057f0ac,k0,k1,t_api_us,PASS,PASS,3.1700130810522915,"[3.136689983064427, 3.2099626193513457]",WIN
gc_c6f48f627057f0ac,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c6f48f627057f0ac,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c6f48f627057f0ac,k0,k3,t_device_op_graph_us,PASS,PASS,5.237319249967551,"[5.099863502055221, 5.309452465527796]",WIN
gc_c6f48f627057f0ac,k0,k3,t_api_us,PASS,PASS,5.289062580227196,"[5.156250072236458, 5.361911063484927]",WIN
gc_c6f48f627057f0ac,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c6f48f627057f0ac,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c6f48f627057f0ac,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.4972165387724864,"[0.48734448880778164, 0.5007462545952168]",LOSS
gc_c6f48f627057f0ac,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.49852331728826604,"[0.4891550647123668, 0.5017952984884343]",LOSS
gc_483c7e77e85eb244,k0,k1,t_device_op_graph_us,PASS,PASS,3.1733944213666767,"[3.132172613910711, 3.2444315921456197]",WIN
gc_483c7e77e85eb244,k0,k1,t_api_us,PASS,PASS,3.1947630567459613,"[3.1645270134107912, 3.253816488984726]",WIN
gc_483c7e77e85eb244,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_483c7e77e85eb244,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_483c7e77e85eb244,k0,k3,t_device_op_graph_us,PASS,PASS,5.345119864632695,"[5.2917135062103355, 5.403092267767645]",WIN
gc_483c7e77e85eb244,k0,k3,t_api_us,PASS,PASS,5.395589340230063,"[5.346481747028993, 5.439991740536436]",WIN
gc_483c7e77e85eb244,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_483c7e77e85eb244,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_483c7e77e85eb244,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.1888718479480462,"[0.18641263326845056, 0.1934232479280009]",LOSS
gc_483c7e77e85eb244,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.1918188633998885,"[0.18960255544120688, 0.1977343245158284]",LOSS
gc_4e22e14c732223d0,k0,k1,t_device_op_graph_us,PASS,PASS,3.029939895467564,"[2.9906535172220554, 3.1339992803484695]",WIN
gc_4e22e14c732223d0,k0,k1,t_api_us,PASS,PASS,2.98788902062738,"[2.948326871525255, 3.08421612615425]",WIN
gc_4e22e14c732223d0,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_4e22e14c732223d0,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_4e22e14c732223d0,k0,k3,t_device_op_graph_us,PASS,PASS,5.049603915557845,"[4.909381419498175, 5.153115002703072]",WIN
gc_4e22e14c732223d0,k0,k3,t_api_us,PASS,PASS,4.916063877839604,"[4.781205157454062, 5.019152029194738]",WIN
gc_4e22e14c732223d0,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_4e22e14c732223d0,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_4e22e14c732223d0,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.12182146797691729,"[0.11832885818787636, 0.12465878253002922]",LOSS
gc_4e22e14c732223d0,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.12008645978509896,"[0.11659976366946154, 0.12309405133780883]",LOSS
gc_866eddd9507e8dc4,k0,k1,t_device_op_graph_us,PASS,PASS,1.8479373086189121,"[1.8386409008409392, 1.860810076430809]",WIN
gc_866eddd9507e8dc4,k0,k1,t_api_us,PASS,PASS,1.8853973374044213,"[1.8762643751242272, 1.8985120741221566]",WIN
gc_866eddd9507e8dc4,k0,k2,t_device_op_graph_us,PASS,PASS,2.2935853486820936,"[2.275942748559495, 2.3100268440926035]",WIN
gc_866eddd9507e8dc4,k0,k2,t_api_us,PASS,PASS,2.3450681194018435,"[2.3237868472665175, 2.3618563940643247]",WIN
gc_866eddd9507e8dc4,k0,k3,t_device_op_graph_us,PASS,PASS,4.301680393164233,"[4.18600394452632, 4.330890900700702]",WIN
gc_866eddd9507e8dc4,k0,k3,t_api_us,PASS,PASS,4.478114030210551,"[4.360605289962234, 4.50813650347807]",WIN
gc_866eddd9507e8dc4,k1,k2,t_device_op_graph_us,PASS,PASS,1.2411597179106926,"[1.2331886198874713, 1.242216977415447]",WIN
gc_866eddd9507e8dc4,k1,k2,t_api_us,PASS,PASS,1.2438057871823662,"[1.2328032544378698, 1.2444203757212549]",WIN
gc_866eddd9507e8dc4,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.7937218566804292,"[1.7606517199674308, 1.8108116023679053]",WIN
gc_866eddd9507e8dc4,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.7900693523282656,"[1.7400451227643754, 1.8037265120218435]",WIN
gc_6f81a9cf603b5464,k0,k1,t_device_op_graph_us,PASS,PASS,2.466382243259792,"[2.411924098245056, 2.527222358158607]",WIN
gc_6f81a9cf603b5464,k0,k1,t_api_us,PASS,PASS,2.5172325348014506,"[2.463612552426106, 2.574994948106285]",WIN
gc_6f81a9cf603b5464,k0,k2,t_device_op_graph_us,PASS,PASS,2.7679283492675473,"[2.6957622892430186, 2.7986591588145875]",WIN
gc_6f81a9cf603b5464,k0,k2,t_api_us,PASS,PASS,2.824712130538892,"[2.758604947411871, 2.8512469791959805]",WIN
gc_6f81a9cf603b5464,k0,k3,t_device_op_graph_us,PASS,PASS,5.342501787705664,"[5.241776161747532, 5.499871391885539]",WIN
gc_6f81a9cf603b5464,k0,k3,t_api_us,PASS,PASS,5.5296947377266985,"[5.424705558204232, 5.675559215141825]",WIN
gc_6f81a9cf603b5464,k1,k2,t_device_op_graph_us,PASS,PASS,1.1222625190526854,"[1.076966178367228, 1.1397966241629034]",WIN
gc_6f81a9cf603b5464,k1,k2,t_api_us,PASS,PASS,1.1221498576259639,"[1.0801689834115986, 1.141915045839006]",WIN
gc_6f81a9cf603b5464,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.9117472946056988,"[1.8824823554959809, 1.9482577680670021]",WIN
gc_6f81a9cf603b5464,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.92165407488868,"[1.894355702863861, 1.9547677784404613]",WIN
gc_81b055502d0e876d,k0,k1,t_device_op_graph_us,PASS,PASS,3.350798987288311,"[3.255312314188961, 3.4285329549926913]",WIN
gc_81b055502d0e876d,k0,k1,t_api_us,PASS,PASS,3.39712731279844,"[3.305072345912621, 3.45719566310552]",WIN
gc_81b055502d0e876d,k0,k2,t_device_op_graph_us,PASS,PASS,2.8875851743193492,"[2.7055861762085205, 3.0392503339262897]",WIN
gc_81b055502d0e876d,k0,k2,t_api_us,PASS,PASS,2.921149352398176,"[2.736090880501374, 3.0626047251649284]",WIN
gc_81b055502d0e876d,k0,k3,t_device_op_graph_us,PASS,PASS,5.580340758852006,"[5.3796518790190175, 5.682525636480887]",WIN
gc_81b055502d0e876d,k0,k3,t_api_us,PASS,PASS,5.705012521707244,"[5.497448246017085, 5.809150228755719]",WIN
gc_81b055502d0e876d,k1,k2,t_device_op_graph_us,PASS,PASS,0.8617601907108654,"[0.8254758266113658, 0.8997966120993202]",LOSS
gc_81b055502d0e876d,k1,k2,t_api_us,PASS,PASS,0.8598881005704291,"[0.8253601897526185, 0.8956682159182774]",LOSS
gc_81b055502d0e876d,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.8298367937310016,"[1.7386506240508433, 1.8992069906985671]",WIN
gc_81b055502d0e876d,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.83313692298874,"[1.7398858981815117, 1.9001254454073224]",WIN
gc_8a0b54c68d8468fb,k0,k1,t_device_op_graph_us,PASS,PASS,3.653129327270352,"[3.5098738724209184, 3.711165856925944]",WIN
gc_8a0b54c68d8468fb,k0,k1,t_api_us,PASS,PASS,3.6754762643340757,"[3.5293267118059974, 3.718426826480003]",WIN
gc_8a0b54c68d8468fb,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_8a0b54c68d8468fb,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_8a0b54c68d8468fb,k0,k3,t_device_op_graph_us,PASS,PASS,5.608842387163452,"[5.416709558863102, 5.889578945122547]",WIN
gc_8a0b54c68d8468fb,k0,k3,t_api_us,PASS,PASS,5.662407728491704,"[5.4912443455566, 5.957842970624442]",WIN
gc_8a0b54c68d8468fb,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_8a0b54c68d8468fb,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_8a0b54c68d8468fb,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.2452903594488807,"[1.2043285256555458, 1.3121218893771989]",WIN
gc_8a0b54c68d8468fb,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.2301965957458014,"[1.1808440865737924, 1.3037388929225875]",WIN
gc_d261fcf26fc1c15a,k0,k1,t_device_op_graph_us,PASS,PASS,3.580342268136513,"[3.460589771954392, 3.741080015107273]",WIN
gc_d261fcf26fc1c15a,k0,k1,t_api_us,PASS,PASS,3.6053940849761763,"[3.4864788183916997, 3.759881580174831]",WIN
gc_d261fcf26fc1c15a,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_d261fcf26fc1c15a,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_d261fcf26fc1c15a,k0,k3,t_device_op_graph_us,PASS,PASS,5.6491045561959625,"[5.406768961849614, 5.955810751607374]",WIN
gc_d261fcf26fc1c15a,k0,k3,t_api_us,PASS,PASS,5.698088611818859,"[5.455429158968855, 5.993498110419675]",WIN
gc_d261fcf26fc1c15a,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_d261fcf26fc1c15a,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_d261fcf26fc1c15a,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.6276782927738839,"[0.6125484867137322, 0.6565619662513378]",LOSS
gc_d261fcf26fc1c15a,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.6197019799280158,"[0.6050634266953323, 0.6468077682862299]",LOSS
gc_296ad0d7012c2ea5,k0,k1,t_device_op_graph_us,PASS,PASS,3.5751779639958863,"[3.5080485674805084, 3.617471169301703]",WIN
gc_296ad0d7012c2ea5,k0,k1,t_api_us,PASS,PASS,3.513392249356833,"[3.480129600320028, 3.5762704465218333]",WIN
gc_296ad0d7012c2ea5,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_296ad0d7012c2ea5,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_296ad0d7012c2ea5,k0,k3,t_device_op_graph_us,PASS,PASS,5.543561193169406,"[5.496839108064714, 5.656962226141226]",WIN
gc_296ad0d7012c2ea5,k0,k3,t_api_us,PASS,PASS,5.497677347662411,"[5.455199411915707, 5.59844563120413]",WIN
gc_296ad0d7012c2ea5,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_296ad0d7012c2ea5,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_296ad0d7012c2ea5,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.19842700053656584,"[0.19678601255224, 0.20581585283021087]",LOSS
gc_296ad0d7012c2ea5,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.21128969566087674,"[0.20893916669722656, 0.22034470774144294]",LOSS
gc_cb5163f79b28fda2,k0,k1,t_device_op_graph_us,PASS,PASS,3.4973550943960423,"[3.4719984087065705, 3.5510231558675476]",WIN
gc_cb5163f79b28fda2,k0,k1,t_api_us,PASS,PASS,3.43355313333345,"[3.4054236446193342, 3.4887227911100944]",WIN
gc_cb5163f79b28fda2,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_cb5163f79b28fda2,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_cb5163f79b28fda2,k0,k3,t_device_op_graph_us,PASS,PASS,5.35677735273369,"[5.305517303582843, 5.425468977930544]",WIN
gc_cb5163f79b28fda2,k0,k3,t_api_us,PASS,PASS,5.298433860664544,"[5.246448854220017, 5.360548923626767]",WIN
gc_cb5163f79b28fda2,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_cb5163f79b28fda2,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_cb5163f79b28fda2,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.14409011247795,"[0.14235262672714327, 0.14842636856873362]",LOSS
gc_cb5163f79b28fda2,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.14532428574275802,"[0.14289731315007226, 0.15031013984230987]",LOSS
gc_70fccacc501d7b1c,k0,k1,t_device_op_graph_us,PASS,PASS,3.356889783842748,"[3.3407868438768715, 3.3951556354731927]",WIN
gc_70fccacc501d7b1c,k0,k1,t_api_us,PASS,PASS,3.3409435646024703,"[3.3275724802389473, 3.384207600875535]",WIN
gc_70fccacc501d7b1c,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_70fccacc501d7b1c,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_70fccacc501d7b1c,k0,k3,t_device_op_graph_us,PASS,PASS,5.301367690554644,"[5.102734866619935, 5.320223144618181]",WIN
gc_70fccacc501d7b1c,k0,k3,t_api_us,PASS,PASS,5.258621099643584,"[5.053573878519092, 5.289096562663277]",WIN
gc_70fccacc501d7b1c,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
